ID,OfficialViols,AEP,RepairCount,RepairCost,ClassB_count,ClassB,ClassC_count,ClassC,SumViols,ViolsDiff
37225,,,1,1325,5,5,6,6,11,
37226,,,1,495,5,5,1,1,6,
37227,,,1,399,12,12,1,1,13,
37228,,,4,2654.56,12,12,3,3,15,
37229,,,1,610,7,7,3,3,10,
37230,,,2,225,5,5,2,2,7,
37231,,,3,150,15,15,8,8,23,
37232,,,1,550,3,3,,,3,
37233,,,7,12959.95,1,1,1,1,2,
37234,,,1,320,26,26,9,9,35,
37235,,,1,0,11,11,6,6,17,
37236,,,1,565,10,10,1,1,11,
37237,,,23,19267.92,141,141,53,53,194,
37238,,,6,1588,32,32,37,37,69,
37239,,,7,6690.55,27,27,5,5,32,
37240,,,5,92.15,2,2,,,2,
37241,,,3,2478,101,101,1,1,102,
37242,,,2,25.2,,,,,0,
37243,,,1,249,,,1,1,1,
37244,,,4,102.35,33,33,4,4,37,
37245,,,2,68.25,1,1,,,1,
37246,,,2,2,3,3,,,3,
37247,,,6,4349.34,7,7,13,13,20,
37248,,,2,122,30,30,2,2,32,
37249,,,2,72,6,6,14,14,20,
37250,,,6,29231.36,44,44,48,48,92,
37251,,,2,47.85,7,7,4,4,11,
37252,,,3,1138,51,51,8,8,59,
37253,,,6,1271.28,43,43,11,11,54,
37254,,,10,24899.58,10,10,10,10,20,
37255,,,1,70,13,13,10,10,23,
37256,,,2,63.75,23,23,1,1,24,
37257,,,2,1749.9,1,1,,,1,
37258,,,10,5369.26,20,20,1,1,21,
37259,,,1,8,10,10,2,2,12,
37260,,,8,8,7,7,6,6,13,
37261,,,3,4615,7,7,1,1,8,
37262,,,1,11.25,3,3,4,4,7,
37263,,,1,130,27,27,8,8,35,
37264,,,4,13650.95,,,,,0,
37265,,,1,28,2,2,6,6,8,
37266,,,1,15,1,1,1,1,2,
37267,,,2,441,31,31,2,2,33,
37268,,,1,50,,,,,0,
37269,,,2,30.8,24,24,2,2,26,
37270,,,1,50,16,16,1,1,17,
37271,,,2,185,1,1,9,9,10,
37272,,,1,3534,11,11,3,3,14,
37273,,,8,4494.25,68,68,19,19,87,
37274,,,2,65.45,20,20,1,1,21,
37275,,,1,24.25,22,22,6,6,28,
37276,,,29,132538.35,14,14,11,11,25,
37277,,,4,11512.55,1,1,1,1,2,
37278,,,1,1800,12,12,4,4,16,
37279,,,1,260,2,2,9,9,11,
37280,,,2,1374,28,28,11,11,39,
37281,,,4,6603.66,1,1,2,2,3,
37282,,,2,3940,5,5,4,4,9,
37283,,,2,41.25,8,8,3,3,11,
37284,,,1,345,28,28,3,3,31,
37285,,,2,50465,,,,,0,
37286,,,1,50,1,1,1,1,2,
37287,,,1,50,7,7,2,2,9,
37288,,,4,2376,14,14,3,3,17,
37289,,,1,420,23,23,7,7,30,
37290,,,1,26.25,7,7,9,9,16,
37291,,,2,1247,29,29,9,9,38,
37292,,,6,23727.5,1,1,1,1,2,
37293,,,2,2481.95,7,7,11,11,18,
37294,,,2,42,7,7,,,7,
37295,,,2,876.25,4,4,,,4,
37296,,,1,12740.8,12,12,,,12,
37297,,,1,620,27,27,,,27,
37298,,,1,61.68,,,,,0,
37299,,,2,1648.5,,,,,0,
37300,,,4,1999.42,15,15,12,12,27,
37301,,,1,15.4,6,6,1,1,7,
37302,,,2,100,6,6,1,1,7,
37303,,,1,298,12,12,,,12,
37304,,,4,5267,28,28,7,7,35,
37305,,,1,37.5,12,12,,,12,
37306,,,1,340,88,88,14,14,102,
37307,,,14,17881.5,6,6,3,3,9,
37308,,,7,6558.49,5,5,,,5,
37309,,,8,2110.5,34,34,7,7,41,
37310,,,3,515,6,6,8,8,14,
37311,,,26,16012.76,92,92,33,33,125,
37312,,,1,140,58,58,14,14,72,
37313,,,1,1500,5,5,8,8,13,
37314,,,2,4393,23,23,2,2,25,
37315,,,2,287,45,45,14,14,59,
37316,,,1,16,14,14,4,4,18,
37317,,,1,48.75,1,1,6,6,7,
37318,,,7,998.2,42,42,18,18,60,
37319,,,1,210,4,4,1,1,5,
37320,,,4,2026,14,14,10,10,24,
37321,,,5,2590.25,75,75,7,7,82,
37322,,,10,14399,58,58,35,35,93,
37323,,,3,1300.4,17,17,5,5,22,
37324,,,4,2372,108,108,18,18,126,
37325,,,1,50,2,2,4,4,6,
37326,,,4,699,18,18,6,6,24,
37327,,,1,37.5,,,3,3,3,
37328,,,1,693,,,,,0,
37329,,,3,8083.25,3,3,2,2,5,
37330,,,4,1259,27,27,15,15,42,
37331,,,2,80.8,1,1,,,1,
37332,,,1,50,16,16,7,7,23,
37333,,,5,685.65,23,23,15,15,38,
37334,,,1,769,22,22,3,3,25,
37335,,,1,57.75,5,5,1,1,6,
37336,,,1,272,30,30,1,1,31,
37337,,,2,4647.7,19,19,,,19,
37338,,,1,4230,38,38,17,17,55,
37339,,,1,61.68,1,1,8,8,9,
37340,,,4,1301.87,14,14,8,8,22,
37341,,,1,26.95,7,7,3,3,10,
37342,,,1,600,,,,,0,
37343,,,1,599,24,24,2,2,26,
37344,,,16,17969.23,53,53,9,9,62,
37345,,,2,1901.25,5,5,,,5,
37346,,,1,3869.3,1,1,,,1,
37347,,,10,6760,20,20,7,7,27,
37348,,,3,157.4,12,12,8,8,20,
37349,,,1,26.25,5,5,4,4,9,
37350,,,34,36364.76,33,33,10,10,43,
37351,,,1,56,12,12,19,19,31,
37352,,,2,3489,11,11,10,10,21,
37353,,,3,1548.35,4,4,4,4,8,
37354,,,1,485,2,2,9,9,11,
37355,,,3,18490,7,7,7,7,14,
37356,,,1,52.5,2,2,1,1,3,
37357,,,1,300,,,,,0,
37358,,,1,50.05,,,,,0,
37359,,,2,1215,24,24,4,4,28,
37360,,,9,9666,93,93,12,12,105,
37361,,,1,19.4,33,33,13,13,46,
37362,,,8,5620.2,20,20,14,14,34,
37363,,,3,61.3,11,11,3,3,14,
37364,,,2,52.5,,,,,0,
37365,,,1,2045,35,35,2,2,37,
37366,,,1,52,17,17,7,7,24,
37367,,,2,1001,1,1,,,1,
37368,,,6,64.68,19,19,2,2,21,
37369,,,1,15,2,2,,,2,
37370,,,3,259.3,18,18,10,10,28,
37371,,,1,29.4,19,19,4,4,23,
37372,,,4,2950,37,37,13,13,50,
37373,,,2,251.95,4,4,5,5,9,
37374,,,22,15676.85,2,2,,,2,
37375,,,1,12,10,10,5,5,15,
37376,,,2,1363.25,24,24,3,3,27,
37377,,,6,33642,10,10,17,17,27,
37378,,,2,1434,32,32,9,9,41,
37379,,,3,939,28,28,13,13,41,
37380,,,1,26.95,6,6,,,6,
37381,,,1,795,28,28,1,1,29,
37382,,,7,2304.25,59,59,15,15,74,
37383,,,3,1792,4,4,3,3,7,
37384,,,4,73.28,17,17,10,10,27,
37385,,,14,7729.25,31,31,11,11,42,
37386,,,2,5650,1,1,1,1,2,
37387,,,3,1517.95,17,17,3,3,20,
37388,,,2,85,10,10,8,8,18,
37389,,,1,595,13,13,4,4,17,
37390,,,20,31179.8,66,66,31,31,97,
37391,,,3,4030,41,41,7,7,48,
37392,,,2,1429.4,,,,,0,
37393,,,9,3207.75,48,48,11,11,59,
37394,,,1,50,5,5,3,3,8,
37395,,,2,1350,1,1,,,1,
37396,,,14,20592.25,2,2,5,5,7,
37397,,,1,30,4,4,3,3,7,
37398,,,1,50,35,35,2,2,37,
37399,,,3,13782,13,13,1,1,14,
37400,,,1,38.8,,,1,1,1,
37401,,,7,3484.04,26,26,,,26,
37402,,,2,1422,13,13,4,4,17,
37403,,,3,3,21,21,21,21,42,
37404,,,1,799,,,3,3,3,
37405,,,1,1,11,11,3,3,14,
37406,,,1,43.5,28,28,1,1,29,
37407,,,3,2710.62,10,10,6,6,16,
37408,,,1,12.6,,,,,0,
37409,,,8,11623.01,27,27,,,27,
37410,,,1,38.5,,,4,4,4,
37411,,,2,357.95,9,9,,,9,
37412,,,1,290,,,2,2,2,
37413,,,1,50,,,1,1,1,
37414,,,3,1782.8,,,,,0,
37415,,,1,52,4,4,4,4,8,
37416,,,1,3934,13,13,,,13,
37417,,,2,80.4,5,5,3,3,8,
37418,,,4,4083.96,4,4,,,4,
37419,,,5,15678.25,1,1,16,16,17,
37420,,,1,50,39,39,14,14,53,
37421,,,1,198,2,2,,,2,
37422,,,4,2948.5,10,10,4,4,14,
37423,,,1,100,,,,,0,
37424,,,1,485,15,15,,,15,
37425,,,1,15,,,5,5,5,
37426,,,8,2153.37,28,28,4,4,32,
37427,,,5,268,15,15,11,11,26,
37428,,,33,26939.15,241,241,61,61,302,
37429,,,5,7616,93,93,8,8,101,
37430,,,2,2245,,,,,0,
37431,,,1,595,2,2,1,1,3,
37432,,,2,4370,5,5,5,5,10,
37433,,,2,11670,,,2,2,2,
37434,,,3,2206,4,4,,,4,
37435,,,2,710,10,10,1,1,11,
37436,,,4,2154,40,40,6,6,46,
37437,,,1,610,3,3,,,3,
37438,,,2,49361,,,,,0,
37439,,,1,510,23,23,1,1,24,
37440,,,1,550,,,,,0,
37441,,,1,423,24,24,4,4,28,
37442,,,1,185,26,26,5,5,31,
37443,,,3,1783.67,,,,,0,
37444,,,2,106.7,,,,,0,
37445,,,1,472,44,44,14,14,58,
37446,,,1,1845,,,,,0,
37447,,,5,8778.47,5,5,3,3,8,
37448,,,1,50,18,18,5,5,23,
37449,,,3,530,43,43,7,7,50,
37450,,,1,16,3,3,4,4,7,
37451,,,4,1879.8,3,3,2,2,5,
37452,,,3,1027,1,1,,,1,
37453,,,4,3355,6,6,9,9,15,
37454,,,7,5151,34,34,1,1,35,
37455,,,1,229,15,15,3,3,18,
37456,,,4,2746,,,1,1,1,
37457,,,1,50,6,6,1,1,7,
37458,,,6,5393.25,5,5,8,8,13,
37459,,,2,340,6,6,6,6,12,
37460,,,2,8672,19,19,4,4,23,
37461,,,4,2861.3,1,1,2,2,3,
37462,,,2,1122,,,,,0,
37463,,,2,275,8,8,4,4,12,
37464,,,2,420,11,11,8,8,19,
37465,,,1,15,5,5,,,5,
37466,,,1,33.95,5,5,4,4,9,
37467,,,1,50,2,2,1,1,3,
37468,,,1,28,9,9,3,3,12,
37469,,,1,787,16,16,,,16,
37470,,,2,210,39,39,10,10,49,
37471,,,1,7665,1,1,,,1,
37472,,,1,7690,,,,,0,
37473,,,18,11906.74,,,,,0,
37474,,,2,1100,8,8,4,4,12,
37475,,,1,799,4,4,1,1,5,
37476,,,1,539,8,8,1,1,9,
37477,,,2,52.5,2,2,1,1,3,
37478,,,2,1122,10,10,3,3,13,
37479,,,1,1670,13,13,1,1,14,
37480,,,15,297,49,49,6,6,55,
37481,,,1,6905,4,4,9,9,13,
37482,,,1,1679,,,,,0,
37483,,,1,50,18,18,1,1,19,
37484,,,1,638,3,3,9,9,12,
37485,,,2,2,5,5,1,1,6,
37486,,,2,785,,,2,2,2,
37487,,,1,0,2,2,1,1,3,
37488,,,1,6737.5,,,3,3,3,
37489,,,1,554.98,10,10,7,7,17,
37490,,,1,37.5,,,,,0,
37491,,,4,2607.65,39,39,4,4,43,
37492,,,2,1309.7,6,6,1,1,7,
37493,,,2,430,14,14,13,13,27,
37494,,,1,43.5,2,2,1,1,3,
37495,,,2,2668.65,6,6,6,6,12,
37496,,,4,2724.7,30,30,1,1,31,
37497,,,9,3811.4,41,41,7,7,48,
37498,,,3,352.25,,,2,2,2,
37499,,,1,36.75,14,14,3,3,17,
37500,,,1,1290,,,,,0,
37501,,,1,260,1,1,1,1,2,
37502,,,6,11380,,,19,19,19,
37503,,,2,1811,26,26,1,1,27,
37504,,,8,3161.75,14,14,7,7,21,
37505,,,8,8,,,2,2,2,
37506,,,2,1041,21,21,2,2,23,
37507,,,1,200,,,,,0,
37508,,,2,299.25,3,3,2,2,5,
37509,,,2,837,,,,,0,
37510,,,1,92.15,4,4,8,8,12,
37511,,,3,991,27,27,7,7,34,
37512,,,1,0,,,1,1,1,
37513,,,20,3672.26,16,16,7,7,23,
37514,,,1,50,28,28,6,6,34,
37515,,,1,50,8,8,13,13,21,
37516,,,4,2324,24,24,10,10,34,
37517,,,2,971,7,7,2,2,9,
37518,,,16,22180.83,12,12,20,20,32,
37519,,,5,220.8,7,7,2,2,9,
37520,,,2,20,24,24,10,10,34,
37521,,,1,261,59,59,5,5,64,
37522,,,1,439,7,7,1,1,8,
37523,,,6,2921.4,22,22,23,23,45,
37524,,,2,1025,38,38,2,2,40,
37525,,,2,2810,,,,,0,
37526,,,3,13831.56,23,23,7,7,30,
37527,,,2,705,15,15,3,3,18,
37528,,,4,2604.92,32,32,15,15,47,
37529,,,5,2392.6,,,,,0,
37530,,,1,1,1,1,1,1,2,
37531,,,2,7986.3,3,3,1,1,4,
37532,,,1,50,,,,,0,
37533,,,1,2600,31,31,11,11,42,
37534,,,4,4283.6,6,6,6,6,12,
37535,,,4,1528.2,,,,,0,
37536,,,3,4126,22,22,8,8,30,
37537,,,8,492,11,11,1,1,12,
37538,,,4,12121.7,21,21,7,7,28,
37539,,,5,3492.87,,,1,1,1,
37540,,,6,3705.56,26,26,4,4,30,
37541,,,1,4399,7,7,,,7,
37542,,,2,547,4,4,,,4,
37543,,,9,19565.65,31,31,3,3,34,
37544,,,1,825,,,1,1,1,
37545,,,1,1075,57,57,6,6,63,
37546,,,1,365,18,18,5,5,23,
37547,,,1,275,3,3,,,3,
37548,,,1,36.75,6,6,3,3,9,
37549,,,1,17.4,,,1,1,1,
37550,,,1,50,1,1,1,1,2,
37551,,,13,5520.47,29,29,4,4,33,
37552,,,2,1290,12,12,8,8,20,
37553,,,1,602.5,27,27,7,7,34,
37554,,,9,2176,41,41,27,27,68,
37555,,,11,5590.6,2,2,1,1,3,
37556,,,5,4528.48,,,,,0,
37557,,,1,459,,,,,0,
37558,,,12,12319,16,16,15,15,31,
37559,,,2,945,8,8,3,3,11,
37560,,,4,2441,9,9,4,4,13,
37561,,,7,4123.75,7,7,12,12,19,
37562,,,2,718.25,4,4,1,1,5,
37563,,,1,590,18,18,2,2,20,
37564,,,9,9868.75,,,,,0,
37565,,,4,1042,9,9,8,8,17,
37566,,,3,410,15,15,2,2,17,
37567,,,6,988.04,4,4,2,2,6,
37568,,,16,11300.2,45,45,39,39,84,
37569,,,7,15800.72,13,13,,,13,
37570,,,2,24,5,5,4,4,9,
37571,,,1,750,36,36,5,5,41,
37572,,,2,295,14,14,4,4,18,
37573,,,1,369,12,12,4,4,16,
37574,,,3,22351,1,1,4,4,5,
37575,,,1,2091,9,9,,,9,
37576,,,1,50,10,10,7,7,17,
37577,,,1,765,23,23,3,3,26,
37578,,,1,810,,,,,0,
37579,,,1,150,3,3,1,1,4,
37580,,,3,889,59,59,24,24,83,
37581,,,1,4513,26,26,1,1,27,
37582,,,3,46.2,1,1,3,3,4,
37583,,,1,52.5,79,79,3,3,82,
37584,,,17,10453.36,53,53,17,17,70,
37585,,,43,34886.2,18,18,7,7,25,
37586,,,3,2091,27,27,6,6,33,
37587,,,2,1327.75,,,,,0,
37588,,,7,6755.1,4,4,11,11,15,
37589,,,2,1011.5,,,1,1,1,
37590,,,3,1364,,,4,4,4,
37591,,,1,210,6,6,9,9,15,
37592,,,2,781,1,1,11,11,12,
37593,,,2,58.2,,,3,3,3,
37594,,,5,6469.5,,,,,0,
37595,,,2,60,6,6,7,7,13,
37596,,,1,50,7,7,2,2,9,
37597,,,1,1398,,,,,0,
37598,,,1,160,4,4,6,6,10,
37599,,,1,345,9,9,2,2,11,
37600,,,8,7531,30,30,11,11,41,
37601,,,1,0,6,6,1,1,7,
37602,,,1,489,25,25,1,1,26,
37603,,,1,694,4,4,,,4,
37604,,,4,9391.3,,,,,0,
37605,,,1,530,11,11,,,11,
37606,,,1,1298,7,7,1,1,8,
37607,,,2,12361,12,12,1,1,13,
37608,,,2,56.25,16,16,7,7,23,
37609,,,3,1630,47,47,3,3,50,
37610,,,1,795,,,,,0,
37611,,,1,1,8,8,2,2,10,
37612,,,2,5665,21,21,9,9,30,
37613,,,1,445,4,4,2,2,6,
37614,,,1,285,11,11,,,11,
37615,,,4,1910,51,51,13,13,64,
37616,,,1,33.95,9,9,4,4,13,
37617,,,2,2,11,11,3,3,14,
37618,,,1,121,,,3,3,3,
37619,,,2,1990,1,1,,,1,
37620,,,2,1728,22,22,4,4,26,
37621,,,2,1918,3,3,3,3,6,
37622,,,2,2373.5,5,5,1,1,6,
37623,,,1,70,19,19,9,9,28,
37624,,,1,50,12,12,10,10,22,
37625,,,1,379,4,4,7,7,11,
37626,,,4,2754.45,29,29,13,13,42,
37627,,,1,225,14,14,5,5,19,
37628,,,1,238,,,,,0,
37629,,,20,4707.15,182,182,74,74,256,
37630,,,1,1200,13,13,4,4,17,
37631,,,1,93.75,2,2,,,2,
37632,,,3,47.25,,,,,0,
37633,,,1,175,101,101,15,15,116,
37634,,,6,1475.25,50,50,11,11,61,
37635,,,11,20588.4,13,13,18,18,31,
37636,,,1,50,,,6,6,6,
37637,,,2,95.4,17,17,6,6,23,
37638,,,2,42,16,16,15,15,31,
37639,,,1,87.3,1,1,1,1,2,
37640,,,2,1830,71,71,11,11,82,
37641,,,3,2,,,,,0,
37642,,,3,2332,5,5,2,2,7,
37643,,,2,1565,,,,,0,
37644,,,3,4014,5,5,4,4,9,
37645,,,1,275,36,36,6,6,42,
37646,,,6,1091.25,150,150,38,38,188,
37647,,,1,550,,,1,1,1,
37648,,,4,1255.4,1,1,6,6,7,
37649,,,2,3217,46,46,8,8,54,
37650,,,2,1245,10,10,9,9,19,
37651,,,3,2568,13,13,4,4,17,
37652,,,1,50,9,9,2,2,11,
37653,,,1,8,7,7,4,4,11,
37654,,,2,721,,,,,0,
37655,,,2,2493,,,,,0,
37656,,,15,13757.8,36,36,9,9,45,
37657,,,1,50,24,24,8,8,32,
37658,,,3,391.4,57,57,6,6,63,
37659,,,1,320,3,3,2,2,5,
37660,,,1,225,15,15,5,5,20,
37661,,,5,50.7,8,8,1,1,9,
37662,,,2,470.63,1,1,,,1,
37663,,,2,2661,,,,,0,
37664,,,3,1896,32,32,2,2,34,
37665,,,3,628.95,30,30,8,8,38,
37666,,,1,450,7,7,1,1,8,
37667,,,1,0,3,3,4,4,7,
37668,,,5,124,6,6,12,12,18,
37669,,,1,50,4,4,3,3,7,
37670,,,1,2316,,,,,0,
37671,,,2,741,20,20,9,9,29,
37672,,,34,18288.8,19,19,21,21,40,
37673,,,9,3199.75,20,20,11,11,31,
37674,,,1,50,7,7,2,2,9,
37675,,,1,343,29,29,7,7,36,
37676,,,1,397,,,,,0,
37677,,,3,1555,33,33,14,14,47,
37678,,,2,346,14,14,7,7,21,
37679,,,2,7825,27,27,2,2,29,
37680,,,1,262,5,5,1,1,6,
37681,,,1,215,9,9,5,5,14,
37682,,,2,1245,13,13,2,2,15,
37683,,,1,945,3,3,3,3,6,
37684,,,9,188,25,25,4,4,29,
37685,,,1,150,2,2,1,1,3,
37686,,,2,101.85,,,,,0,
37687,,,1,490,2,2,4,4,6,
37688,,,1,670,4,4,,,4,
37689,,,3,2126,3,3,3,3,6,
37690,,,1,10.28,5,5,2,2,7,
37691,,,10,8348.25,21,21,13,13,34,
37692,,,6,1408,18,18,8,8,26,
37693,,,8,8,,,1,1,1,
37694,,,3,3987,22,22,4,4,26,
37695,,,1,1089,1,1,4,4,5,
37696,,,2,1400,39,39,9,9,48,
37697,,,1,0,33,33,10,10,43,
37698,,,1,1640,4,4,1,1,5,
37699,,,8,7156.65,32,32,12,12,44,
37700,,,1,50,21,21,2,2,23,
37701,,,2,2451,16,16,5,5,21,
37702,,,1,389,,,,,0,
37703,,,3,45951,3,3,,,3,
37704,,,1,834,,,,,0,
37705,,,4,1714,53,53,4,4,57,
37706,,,1,670,9,9,1,1,10,
37707,,,1,723,30,30,6,6,36,
37708,,,2,6840,,,,,0,
37709,,,2,67.9,,,,,0,
37710,,,1,50,46,46,,,46,
37711,,,3,57.75,5,5,4,4,9,
37712,,,1,975,,,1,1,1,
37713,,,13,4550.39,44,44,15,15,59,
37714,,,20,18899,18,18,17,17,35,
37715,,,1,890,,,,,0,
37716,,,1,6711,,,,,0,
37717,,,13,19343.1,195,195,32,32,227,
37718,,,1,50,30,30,4,4,34,
37719,,,9,3905,11,11,5,5,16,
37720,,,1,3408,,,,,0,
37721,,,1,50,3,3,1,1,4,
37722,,,1,300,6,6,1,1,7,
37723,,,2,918,5,5,5,5,10,
37724,,,2,2760.5,,,,,0,
37725,,,1,50,,,3,3,3,
37726,,,1,3400,2,2,3,3,5,
37727,,,8,8,2,2,1,1,3,
37728,,,1,370.77,5,5,,,5,
37729,,,1,50,3,3,1,1,4,
37730,,,4,5515.5,,,,,0,
37731,,,3,4769.15,,,,,0,
37732,,,1,350,,,,,0,
37733,,,2,930,11,11,,,11,
37734,,,1,1343,,,,,0,
37735,,,1,2497,4,4,3,3,7,
37736,,,1,495,3,3,2,2,5,
37737,,,1,700,10,10,,,10,
37738,,,1,1459,30,30,7,7,37,
37739,,,1,650,19,19,,,19,
37740,,,8,10934.33,16,16,,,16,
37741,,,1,1,8,8,2,2,10,
37742,,,1,628.17,,,,,0,
37743,,,1,1325,18,18,1,1,19,
37744,,,1,950,8,8,1,1,9,
37745,,,2,15374,,,,,0,
37746,,,1,785,19,19,3,3,22,
37747,,,1,629,18,18,4,4,22,
37748,,,3,1468,5,5,6,6,11,
37749,,,5,1646.74,23,23,6,6,29,
37750,,,1,233,,,4,4,4,
37751,,,4,2005,14,14,7,7,21,
37752,,,6,6,6,6,5,5,11,
37753,,,1,111.55,,,,,0,
37754,,,1,330,,,,,0,
37755,,,9,12827.5,26,26,14,14,40,
37756,,,1,1889.6,10,10,5,5,15,
37757,,,1,800,4,4,2,2,6,
37758,,,1,990,,,,,0,
37759,,,4,436.14,,,,,0,
37760,,,1,400,,,,,0,
37761,,,2,11985,,,,,0,
37762,,,1,390,4,4,3,3,7,
37763,,,2,1894,26,26,1,1,27,
37764,,,2,345,3,3,2,2,5,
37765,,,2,775,6,6,1,1,7,
37766,,,1,550,,,,,0,
37767,,,3,77855,,,,,0,
37768,,,2,1345,,,,,0,
37769,,,2,1,4,4,4,4,8,
37770,,,1,280,16,16,2,2,18,
37771,,,5,10397.5,95,95,43,43,138,
37772,,,5,11037,26,26,13,13,39,
37773,,,2,873,,,,,0,
37774,,,5,5404,,,,,0,
37775,,,16,10182,39,39,5,5,44,
37776,,,1,4900,,,,,0,
37777,,,1,5417,,,,,0,
37778,,,1,160,8,8,2,2,10,
37779,,,1,10975,,,,,0,
37780,,,3,1225,4,4,3,3,7,
37781,,,2,2491,,,,,0,
37782,,,6,14716.18,,,,,0,
37783,,,1,105,11,11,14,14,25,
37784,,,2,855,3,3,1,1,4,
37785,,,1,100,2,2,9,9,11,
37786,,,5,34836.32,,,,,0,
37787,,,1,485,6,6,1,1,7,
37788,,,1,10.28,11,11,2,2,13,
37789,,,2,988,,,,,0,
37790,,,2,795,7,7,4,4,11,
37791,,,4,12878.15,21,21,7,7,28,
37792,,,1,38000,,,,,0,
37793,,,5,71722.5,,,,,0,
37794,,,2,2408,,,,,0,
37795,,,5,26946.14,2,2,1,1,3,
37796,,,2,52.5,,,5,5,5,
37797,,,1,3168,,,,,0,
37798,,,2,66,2,2,3,3,5,
37799,,,1,421,,,,,0,
37800,,,15,13873.8,7,7,2,2,9,
37801,,,3,3516,12,12,1,1,13,
37802,,,1,895,1,1,2,2,3,
37803,,,1,200,,,,,0,
37804,,,1,10000,,,,,0,
37805,,,10,10,4,4,8,8,12,
37806,,,1,160,,,2,2,2,
37807,,,3,21850,,,,,0,
37808,,,1,400,11,11,1,1,12,
37809,,,1,270,1,1,2,2,3,
37810,,,1,350,,,,,0,
37811,,,1,500,2,2,2,2,4,
37812,,,3,79018,,,,,0,
37813,,,2,23110,,,,,0,
37814,,,1,71.25,,,,,0,
37815,,,4,5237.77,3,3,3,3,6,
37816,,,1,969,9,9,5,5,14,
37817,,,1,2250,,,,,0,
37818,,,1,550,10,10,4,4,14,
37819,,,1,150,4,4,7,7,11,
37820,,,2,140,7,7,6,6,13,
37821,,,1,2250,,,,,0,
37822,,,1,50,2,2,6,6,8,
37823,,,1,1950,,,,,0,
37824,,,2,404.4,17,17,3,3,20,
37825,,,1,479,10,10,1,1,11,
37826,,,2,395,,,2,2,2,
37827,,,2,2,2,2,,,2,
37828,,,2,97350,,,,,0,
37829,,,2,239,3,3,2,2,5,
37830,,,1,150,2,2,6,6,8,
37831,,,2,2,3,3,,,3,
37832,,,1,70,,,,,0,
37833,,,1,520,,,,,0,
37834,,,2,29818,,,,,0,
37835,,,4,1657,112,112,12,12,124,
37836,,,1,3480,,,,,0,
37837,,,1,1740,,,,,0,
37838,,,1,1740,,,,,0,
37839,,,3,4461,,,,,0,
37840,,,1,0,4,4,1,1,5,
37841,,,2,4975,,,,,0,
37842,,,1,7500,,,1,1,1,
37843,,,5,52462.35,,,,,0,
37844,,,1,50,2,2,1,1,3,
37845,,,1,482,,,,,0,
37846,,,4,15559,,,,,0,
37847,,,1,11440,,,,,0,
37848,,,3,4425,,,,,0,
37849,,,1,949,6,6,8,8,14,
37850,,,2,2849,,,,,0,
37851,,,1,849,1,1,1,1,2,
37852,,,1,423,51,51,12,12,63,
37853,,,2,395,,,,,0,
37854,,,2,23850,,,,,0,
37855,,,2,100,9,9,4,4,13,
37856,,,2,44969,,,,,0,
37857,,,1,21969,,,,,0,
37858,,,1,9000,,,,,0,
37859,,,1,41000,,,,,0,
37860,,,1,1410,15,15,1,1,16,
37861,,,5,2122.5,72,72,7,7,79,
37862,,,17,6912.3,82,82,12,12,94,
37863,,,6,7395,139,139,18,18,157,
37864,,,2,1239,38,38,,,38,
37865,,,1,3369,,,,,0,
37866,,,11,3242.05,84,84,19,19,103,
37867,,,1,550,,,,,0,
37868,,,2,226444,,,,,0,
37869,,,2,4566.25,,,,,0,
37870,,,1,3185,,,,,0,
37871,,,1,50,27,27,2,2,29,
37872,,,4,3092.5,72,72,3,3,75,
37873,,,1,7.7,,,1,1,1,
37874,,,2,848,37,37,16,16,53,
37875,,,1,1380,4,4,2,2,6,
37876,,,17,7858.98,204,204,32,32,236,
37877,,,1,789,16,16,2,2,18,
37878,,,1,150,25,25,4,4,29,
37879,,,1,680,13,13,,,13,
37880,,,1,16.8,24,24,13,13,37,
37881,,,10,2307.7,84,84,25,25,109,
37882,,,4,1657,19,19,4,4,23,
37883,,,3,2133,68,68,21,21,89,
37884,,,2,3744,8,8,4,4,12,
37885,,,7,3315.5,82,82,19,19,101,
37886,,,1,8,46,46,5,5,51,
37887,,,6,1061.25,,,,,0,
37888,,,4,2420.7,61,61,28,28,89,
37889,,,1,9800,,,,,0,
37890,,,2,1057,87,87,12,12,99,
37891,,,1,41.25,43,43,1,1,44,
37892,,,1,150,27,27,6,6,33,
37893,,,3,2051.96,59,59,17,17,76,
37894,,,2,200,28,28,,,28,
37895,,,5,1078,29,29,26,26,55,
37896,,,2,499,8,8,1,1,9,
37897,,,1,200,32,32,6,6,38,
37898,,,2,310,36,36,3,3,39,
37899,,,2,845,17,17,6,6,23,
37900,,,3,3854,265,265,17,17,282,
37901,,,2,2940,15,15,1,1,16,
37902,,,1,745,43,43,7,7,50,
37903,,,1,1200,19,19,1,1,20,
37904,,,1,591,16,16,3,3,19,
37905,,,1,2099,53,53,8,8,61,
37906,,,1,45000,,,,,0,
37907,,,2,1167,42,42,11,11,53,
37908,,,1,750,27,27,5,5,32,
37909,,,2,250.28,8,8,,,8,
37910,,,4,3382,120,120,5,5,125,
37911,,,1,40,17,17,3,3,20,
37912,,,1,150,5,5,8,8,13,
37913,,,1,2420,,,,,0,
37914,,,3,4589,25,25,3,3,28,
37915,,,4,1979.7,65,65,2,2,67,
37916,,,1,310,,,1,1,1,
37917,,,1,744,2,2,3,3,5,
